Fiscal Year,Month (abbv),Component,Region,Area of Responsibility,Inbound/Outbound,Mode of Transportation,Seizure Type,Category,Event ID,Quantity Seized
2023,FEB,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,7107303315.0,13.0
2023,FEB,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Weapons,Handgun,7107303315.0,1.0
2023,FEB,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,7107303315.0,1.0
2023,FEB,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Weapons,Handgun,3212673417.0,2.0
2023,FEB,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Weapons,Handgun,3212673417.0,1.0
2023,FEB,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,3212673417.0,3.0
2023,FEB,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,4256575778.0,10.0
2023,FEB,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Weapons,Handgun,4256575778.0,1.0
2023,FEB,Office of Field Operations,Northern Border,Detroit Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,4256575778.0,1.0
2023,FEB,Office of Field Operations,Southwest Border,El Paso Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,4917301086.0,30.0
2023,FEB,Office of Field Operations,Southwest Border,El Paso Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,2376711881.0,17.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,2239717375.0,100.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,1602939973.0,50.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,1602939973.0,1.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Long Arm,8473641435.0,1.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Long Arm,8473641435.0,1.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,8473641435.0,1.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,4711367723.0,3.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Long Arm,4711367723.0,16.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Long Arm,4711367723.0,1.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,4711367723.0,2222.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Scope,4711367723.0,2.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,2376637157.0,1899.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Handgun,2376637157.0,1.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Handgun,2376637157.0,1.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Long Arm,2376637157.0,1.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,2376637157.0,4.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2376637157.0,304.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,2730979258.0,50.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Handgun,2730979258.0,2.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,2730979258.0,3.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,4219816306.0,1075.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Scope,8396260298.0,2.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Long Arm,6241268283.0,1.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,6130083555.0,777.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,4186517958.0,100.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Handgun,4186517958.0,2.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,4186517958.0,6.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,346147709.0,583.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Handgun,346147709.0,1.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,346147709.0,6.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Receivers,1022659522.0,1.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,1022659522.0,3.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Other Ammunition & Gun Parts,1022659522.0,3.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,2134265341.0,900.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Long Arm,2134265341.0,1.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,2134265341.0,4.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Scope,2134265341.0,1.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,3119387044.0,200.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Handgun,8754282936.0,4.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Long Arm,8754282936.0,1.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,8754282936.0,11.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Scope,8754282936.0,1.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Handgun,6373869439.0,1.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,6373869439.0,1.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Handgun,2671690788.0,1.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,2671690788.0,1.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,5633143285.0,2200.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,3788750526.0,383.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Handgun,3788750526.0,2.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,3788750526.0,2.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2252874731.0,3.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Long Arm,7356063753.0,7.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,7356063753.0,2.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,5303658738.0,10260.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,5303658738.0,2.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Other Ammunition & Gun Parts,5303658738.0,2.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,2772454082.0,5680.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,4767210837.0,113.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Long Arm,4767210837.0,1.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Long Arm,4767210837.0,1.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Long Arm,4767210837.0,2.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,4767210837.0,4.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Other Ammunition & Gun Parts,4767210837.0,2.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,2420724697.0,4.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Receivers,3634131759.0,1.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,3634131759.0,3.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Other Ammunition & Gun Parts,3634131759.0,3.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Handgun,4915578831.0,6.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Long Arm,4915578831.0,7.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,4915578831.0,23.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Other Ammunition & Gun Parts,4915578831.0,1.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,6009372452.0,189.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,6009372452.0,7.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,7488420813.0,53.0
2023,FEB,Office of Field Operations,Southwest Border,San Diego Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,1498125265.0,1799.0
2023,FEB,Office of Field Operations,Southwest Border,San Diego Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,1335041376.0,20.0
2023,FEB,Office of Field Operations,Southwest Border,San Diego Field Office,OUTBOUND,Land,Weapons,Handgun,1335041376.0,1.0
2023,FEB,Office of Field Operations,Southwest Border,San Diego Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,1335041376.0,2.0
2023,FEB,Office of Field Operations,Southwest Border,San Diego Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,7505268394.0,1.0
2023,FEB,Office of Field Operations,Southwest Border,San Diego Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Vest Body Armor,7505268394.0,2.0
2023,FEB,Office of Field Operations,Southwest Border,Tucson Field Office,OUTBOUND,Land,Weapons,Handgun,9421708656.0,1.0
2023,FEB,Office of Field Operations,Southwest Border,Tucson Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,9421708656.0,2.0
2023,FEB,Office of Field Operations,Southwest Border,Tucson Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,5885003097.0,23.0
2023,FEB,Office of Field Operations,Southwest Border,Tucson Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,5885003097.0,1.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Other,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),8081155336.0,1.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,Miami Field Office,INBOUND,Other,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),891059398.0,1.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,Miami Field Office,INBOUND,Other,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),1162840478.0,1.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,Miami Field Office,INBOUND,Other,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),3467442449.0,1.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,Miami Field Office,INBOUND,Other,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),6608131942.0,5.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,Miami Field Office,INBOUND,Other,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),7678805484.0,2.0
2023,FEB,Office of Field Operations,Southwest Border,Laredo Field Office,OTHER,Other,Ammunition & Gun Parts,Ammunition,92539624.0,956.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OTHER,Other,Ammunition & Gun Parts,Ammunition,5397758137.0,30.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OTHER,Other,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),5397758137.0,1.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OTHER,Other,Ammunition & Gun Parts,Magazine,5397758137.0,16.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OTHER,Other,Ammunition & Gun Parts,Scope,5397758137.0,2.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OTHER,Other,Ammunition & Gun Parts,Other Ammunition & Gun Parts,5397758137.0,15.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OTHER,Other,Ammunition & Gun Parts,Ammunition,8436544534.0,1770.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OTHER,Other,Weapons,Handgun,8436544534.0,28.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OTHER,Other,Ammunition & Gun Parts,Magazine,8436544534.0,65.0
2023,FEB,Office of Field Operations,Southwest Border,San Diego Field Office,OTHER,Other,Ammunition & Gun Parts,Ammunition,7963266971.0,7.0
2023,FEB,Office of Field Operations,Southwest Border,San Diego Field Office,OTHER,Other,Ammunition & Gun Parts,Magazine,7963266971.0,1.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,Houston Field Office,INBOUND,Sea,Ammunition & Gun Parts,Ammunition,5993178812.0,10.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,Houston Field Office,INBOUND,Sea,Weapons,Handgun,5993178812.0,1.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,Houston Field Office,INBOUND,Sea,Ammunition & Gun Parts,Magazine,5993178812.0,1.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,Baltimore Field Office,OUTBOUND,Sea,Weapons,Handgun,293566346.0,1.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Weapons,Handgun,3736830618.0,1.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Magazine,3736830618.0,2.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,Los Angeles Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Vest Body Armor,3178596172.0,6.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,Los Angeles Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Other Ammunition & Gun Parts,3178596172.0,765.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Ammunition,6988847805.0,50.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Ammunition,6260211302.0,16.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Weapons,Handgun,6260211302.0,1.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Magazine,6260211302.0,3.0
2023,FEB,Office of Field Operations,Central/Coastal/Other,New York Field Office,OUTBOUND,Sea,Ammunition & Gun Parts,Ammunition,9290237958.0,109.0
2023,JAN,Office of Field Operations,Central/Coastal/Other,Baltimore Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2559059576.0,1.0
2023,JAN,Office of Field Operations,Central/Coastal/Other,Baltimore Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),1030166852.0,2.0
2023,JAN,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,4313399814.0,500.0
2023,JAN,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,7142940916.0,1.0
2023,JAN,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,4887925491.0,1.0
